Project ID,School ID,Teacher ID,Teacher Project Posted Sequence,Project Type,Project Title,Project Essay,Project Subject Category Tree,Project Subject Subcategory Tree,Project Grade Level Category,Project Resource Category,Project Cost,Project Posted Date,Project Current Status,Project Fully Funded Date
809abdb401744d259523d84addccf09f,96bf4567dcfd418fb791c7ce30ab7e44,34b1c6aa08d24abd8bb429c9291175b4,1,Teacher-Led,Hands-On History Adventure,Many of my students come from low income families and a robotics kit would make a huge difference.,"Applied Learning, Literacy & Language",Mathematics,Grades 3-5,Visitors,$207.04,2018-01-24,Expired,
63e4de0c6cdb46a9aa19ac4a9cc99d03,a080906a601f4df18235e040ab8c9ca7,1ea2dde206114295a578c297c6f614e3,2,Teacher-Led,Growing Minds with STEM,Our classroom is full of eager learners who would benefit greatly from headphones for reading stations.,"Care & Hunger, Special Needs","Performing Arts, Environmental Science",Grades PreK-2,Visitors,$353.89,2014-08-10,Fully Funded,2014-09-09
f785dd43937c4e9cb5c638596e27c689,88d415628dd7426da988e80c1315ebf0,d534525d56064de699ec5c40b106f52f,1,Teacher-Led,Hands-On Physical Education Adventure,My students need science kits to help them succeed in the classroom this year.,"Math & Science, Literacy & Language","Mathematics, Special Needs",Grades 3-5,Trips,$221.25,2015-12-28,Fully Funded,2016-01-16
6cbf4722d90f4c57ae7f41decb12538d,dcd695eedbb141e49739cef8145e4f2e,8e3c5f4143e04be1a7374016c6ce5c92,2,Teacher-Led,Growing Minds with Geography,This year my goal is to use art supplies to build confidence and curiosity in my students.,Special Needs,"Mathematics, Health & Wellness",Grades PreK-2,"Food, Clothing & Hygiene",$379.07,2018-02-24,Fully Funded,2018-04-23
91565f1195e54284a708983e8c447bed,d7b6dc0a28294ff7ae74b18af6bd1dc7,8296f052ca764c369560347316fac03d,1,Teacher-Led,Sensory Learning for Every Student,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,"Applied Learning, Literacy & Language",Literacy,Grades 6-8,Visitors,$319.17,2017-02-12,Fully Funded,2017-02-13
fd89a6096ce34e328b8fb0f26f858bce,9098910ef0d5410987202735c3fc36d8,84749b4c59dd4de49858258c551c835a,1,Teacher-Led,Hands-On History Adventure,"With a set of calculators, my students will be able to engage more deeply with the material.","Music & The Arts, Health & Sports","Environmental Science, Special Needs",Grades 3-5,Supplies,$153.95,2016-07-12,Fully Funded,2016-08-10
c895369a884a4c9abf8a0d3d6dfea1ba,5dd77c0e8d224b0486653e683c926cdf,9a670e79d1ca435d9ee0c8c6c2f88f21,2,Teacher-Led,Hands-On Science Adventure,Our classroom is full of eager learners who would benefit greatly from sports equipment.,Math & Science,"Health & Wellness, Special Needs",Grades 3-5,Technology,$164.74,2015-07-08,Fully Funded,2015-08-24
b26319c10e6f4903b3765272d38d746e,dc5644bffc744a06a271a4d4a80124a0,0c6ca2dc08f248e7b412eb22a26b91b8,1,Teacher-Led,Bringing Coding to Life,This year my goal is to use new books to build confidence and curiosity in my students.,Applied Learning,"Performing Arts, Gym & Fitness",Grades 9-12,Sports & Exercise Equipment,$315.83,2016-10-05,Fully Funded,2016-11-06
5d538f43544e4a0d846f12710f7ea206,3acf4600ce0e4250aae2d0e54e7cd2aa,8daf7b4cab744dfc844c34e8058a0bb8,2,Teacher-Led,A New Way to Explore Writing,My students need a classroom set of tablets to help them succeed in the classroom this year.,"Applied Learning, Math & Science",Visual Arts,Grades 9-12,Art Supplies,$253.63,2013-09-03,Fully Funded,2013-09-06
6b2f5fd0dc194921b3103e86183a4884,fa5add6f9a9c48dca6e8efdbf8b09593,08943e2597da492dba0025a1978fff93,2,Teacher-Led,Growing Minds with Physical Education,Our classroom is full of eager learners who would benefit greatly from a set of calculators.,Health & Sports,Health & Wellness,Grades PreK-2,Visitors,$167.63,2018-02-18,Fully Funded,2018-03-23
cf0c58fcb77049d48c6ff477fd270bef,c0a793a65b014595b475cb49d80f073f,71adbef89ef041f2a5af6b358e47f5b6,4,Teacher-Led,Growing Minds with History,This year my goal is to use art supplies to build confidence and curiosity in my students.,"Applied Learning, Health & Sports","Applied Sciences, Literature & Writing",Grades 3-5,Sports & Exercise Equipment,$513.38,2014-03-16,Expired,
9dece9ff2e894ce385cf201d5162fdab,bdc002afda0c4e8e9ea451a1f828039f,d9740c02e41e4f85afbb10397e019679,3,Teacher-Led,A New Way to Explore Geography,Many of my students come from low income families and sports equipment would make a huge difference.,Math & Science,"Literature & Writing, Literacy",Grades 9-12,Sports & Exercise Equipment,$220.78,2016-12-02,Fully Funded,2016-12-05
ed95499e66be4387a18666db821ac14d,040c6013810b4ae5846a80647aafb624,05c8abdb44fc490bbae184b6adae1ad4,2,Teacher-Led,Coding for Every Student,My students need sports equipment to help them succeed in the classroom this year.,"Special Needs, Math & Science",Literacy,Grades PreK-2,Sports & Exercise Equipment,$250.02,2017-03-13,Fully Funded,2017-04-30
72bee59c9d4943cfbb13daa1271a7c9a,fb4827908bd446d1901e94de9df566a9,034ca4f5c4244d64ba7984c6e6b2e0e3,1,Teacher-Led,Geography for Every Student,My students need art supplies to help them succeed in the classroom this year.,Math & Science,Special Needs,Grades 6-8,"Food, Clothing & Hygiene",$363.00,2013-12-15,Fully Funded,2014-01-23
73c6830958cc44dba09ebe11e00721c4,5bb3cb96c22b4ab6a55a127edfe0131b,7020a5c73fa24dde84c44b8672c3f663,3,Teacher-Led,Geography for Every Student,This year my goal is to use new books to build confidence and curiosity in my students.,Music & The Arts,Applied Sciences,Grades 6-8,Technology,$115.70,2017-01-18,Fully Funded,2017-03-06
f98f8f37e3ca4925b81d7e4f5dda5481,59f928733a434c66a5d6b54169ba9226,212d25e2a1144d4d9f2a1d4b95852a61,1,Teacher-Led,Hands-On Robotics Adventure,My students need science kits to help them succeed in the classroom this year.,"Math & Science, Care & Hunger",Gym & Fitness,Grades 9-12,"Food, Clothing & Hygiene",$398.00,2014-05-10,Fully Funded,2014-06-26
6aaca390f11c43d7b505658fae2fd300,97b48ccbdc4d4a4ba4811306decb10f3,f2a972dd255f47ecadd2e7e50b4c9076,1,Teacher-Led,Hands-On Coding Adventure,"With flexible seating options, my students will be able to engage more deeply with the material.",Literacy & Language,"Environmental Science, Health & Wellness",Grades 6-8,"Food, Clothing & Hygiene",$228.86,2017-11-17,Fully Funded,2017-11-30
528ead9d13b44058a89b094488ebc1b0,58674854fef94cf98787d3df36280381,c813d0f043674bac8736529dccdef999,1,Teacher-Led,Growing Minds with Geography,"With headphones for reading stations, my students will be able to engage more deeply with the material.",Applied Learning,"Performing Arts, Mathematics",Grades 9-12,Instructional Technology,$177.74,2015-06-18,Fully Funded,2015-07-02
03cc93b5f4b84c5b952c939bdda72db5,5ff61392f3b8487a886e0027bf7476f3,cf82580712e04353895ae781afe7186a,1,Teacher-Led,Growing Minds with History,"With new books, my students will be able to engage more deeply with the material.",Music & The Arts,"Literature & Writing, Health & Wellness",Grades 6-8,Art Supplies,$171.91,2015-04-23,Fully Funded,2015-06-10
86b00d638a7d4c75ba008dc8950c25de,cc4582a7ed404c218768bd13168ed6f4,7daab8336b3249cd88842207fe22c590,2,Student-Led,A New Way to Explore Physical Education,My students need a set of calculators to help them succeed in the classroom this year.,Special Needs,"Performing Arts, Gym & Fitness",Grades 6-8,Sports & Exercise Equipment,$341.04,2015-06-06,Fully Funded,2015-06-11
a505057133e945819cf12fcf8ff00111,f364ec497fd14f46b035e383d91be500,ee657ba6eb3242b5b124d8002baedb3c,1,Student-Led,A New Way to Explore Flexible Seating,Many of my students come from low income families and a robotics kit would make a huge difference.,Health & Sports,Special Needs,Grades PreK-2,"Food, Clothing & Hygiene",$638.39,2014-12-15,Expired,
3944627af9f44d0eae3e466a430521e5,d0bb38253ad641819b437396d2cdd332,adf7cb6710bf48be977d9f6b6ed43af4,5,Teacher-Led,Hands-On Geography Adventure,"With a classroom set of tablets, my students will be able to engage more deeply with the material.","Special Needs, Music & The Arts","Special Needs, Literacy",Grades PreK-2,"Food, Clothing & Hygiene",$574.30,2015-07-07,Fully Funded,2015-07-17
9e87320d50e7465bb8a1179f39090fd9,107530cfd56a4b91b9c45f1ea9e8b095,0fa13331998941d8be8a794babfdf2cc,1,Teacher-Led,A New Way to Explore STEM,"With a classroom set of tablets, my students will be able to engage more deeply with the material.","Math & Science, Health & Sports",Health & Wellness,Grades 3-5,Visitors,$229.51,2013-06-12,Expired,
e325ce82fd0b437a8778b2881a7e44a9,0150a40af193466f9d150cfe346fbe93,feae0254a8f24fca98460d3edd2369e4,2,Teacher-Led,Building Skills in Math,My students need new books to help them succeed in the classroom this year.,"Math & Science, Literacy & Language",Performing Arts,Grades 6-8,"Food, Clothing & Hygiene",$179.31,2015-01-13,Fully Funded,2015-02-14
97235cac39ca4a708034f9625552d48a,c575618c3d514547b4773b162c5989d9,568349acf87442fe9193f9db10a465c6,2,Student-Led,Bringing Flexible Seating to Life,This year my goal is to use art supplies to build confidence and curiosity in my students.,Care & Hunger,"Applied Sciences, Literature & Writing",Grades 9-12,Visitors,$228.20,2016-10-25,Fully Funded,2016-11-10
05e630ea838e408a8038ac0b0d6680e7,7140cd31815a4c9c9895816bd51ec16b,65b64ec73db04b419b3406fed5b6f9ba,1,Teacher-Led,Growing Minds with STEM,Many of my students come from low income families and a set of calculators would make a huge difference.,"Health & Sports, Applied Learning","Visual Arts, Special Needs",Grades PreK-2,Visitors,$256.94,2017-02-05,Fully Funded,2017-02-23
de13452ff7384f62a72b3383a1a1d8a1,f06d0b40c94b4fbcb84290309f2d3621,9a441f334dd24369a8672163f08984a1,3,Teacher-Led,Growing Minds with Science,My students need art supplies to help them succeed in the classroom this year.,"Applied Learning, Math & Science",Applied Sciences,Grades 3-5,Books,$173.91,2015-08-12,Live,
df0ce1f51fba481880fb7b04efaabc2c,e36224b9389140228d956b210f91fe79,cee6f20a72e543bf95d21b188dbc529b,3,Teacher-Led,Empowering Learners through Science,"With science kits, my students will be able to engage more deeply with the material.","Special Needs, Care & Hunger","Special Needs, Literature & Writing",Grades 6-8,Books,$276.63,2016-02-26,Expired,
ae2c12aa3abd44fa850784fd3e953db0,e8343a4da3fc4def8f79ef7df5fe1c52,4cd7ee511f53458181428eb0328f2191,1,Teacher-Led,Empowering Learners through Flexible Seating,My students need a classroom library to help them succeed in the classroom this year.,Music & The Arts,Applied Sciences,Grades PreK-2,"Food, Clothing & Hygiene",$360.91,2016-02-29,Fully Funded,2016-04-16
82be71f819d5499da5c00d343a91673f,193abeeb696c4d14992fde369ad91d76,b86b4c63683343e68e3003b6d2a9a24e,3,Teacher-Led,Bringing Physical Education to Life,Our classroom is full of eager learners who would benefit greatly from sports equipment.,Health & Sports,"Visual Arts, Environmental Science",Grades PreK-2,Books,$251.30,2013-02-05,Fully Funded,2013-03-11
560c73da8b3047768709b9b8e4a3e669,d5a85d2e81de43df98d0c01e30f3c500,d84dd55d4aad44bf885107dc81f88983,1,Teacher-Led,A New Way to Explore Sensory Learning,This year my goal is to use science kits to build confidence and curiosity in my students.,"Care & Hunger, Health & Sports",Gym & Fitness,Grades 9-12,Supplies,$293.70,2014-09-12,Expired,
cba929f61f5147159670627b88ecb1db,b8d544f0d36d426b9c4e99406b529fbb,f01ac901bbe441bfa40f71f19ff041d8,1,Teacher-Led,Empowering Learners through Physical Education,"With sports equipment, my students will be able to engage more deeply with the material.","Music & The Arts, Literacy & Language","Visual Arts, Performing Arts",Grades 3-5,Visitors,$331.90,2013-09-30,Expired,
b906245878ae4d9a9553f101857b99de,64e24fce680f45a6beb6c9df9138dc7e,0ce2208a6f3e4277a673a5fff44e876e,1,Teacher-Led,Growing Minds with Physical Education,Our classroom is full of eager learners who would benefit greatly from new books.,"Music & The Arts, Health & Sports",Performing Arts,Grades 6-8,Sports & Exercise Equipment,$233.42,2014-06-04,Live,
31e9586ee37340cda42f6070d6a05927,730de740b21f4762b4911b29eea9597b,bc3712cd0e6d44a886c76041058f2d6e,3,Student-Led,Building Skills in Sensory Learning,"With a robotics kit, my students will be able to engage more deeply with the material.",Literacy & Language,Gym & Fitness,Grades PreK-2,Sports & Exercise Equipment,$89.87,2017-10-17,Fully Funded,2017-12-04
33c213a8a0b448ff8787ba3acc7afe2d,690a242df1c44432bb3f458230b3b7d5,b166072d6c9941348a469d001be64c72,2,Teacher-Led,Bringing Science to Life,"With a classroom set of tablets, my students will be able to engage more deeply with the material.","Music & The Arts, Literacy & Language","Environmental Science, Literacy",Grades 6-8,"Food, Clothing & Hygiene",$119.91,2016-04-21,Fully Funded,2016-05-01
5d5c911ebe6c4b928e16627bd36f9e4a,acd909ed25ac40b6a901f0ea7fb056b3,075b5321acff4607857add88d3b12bf8,2,Teacher-Led,Building Skills in Math,"With sports equipment, my students will be able to engage more deeply with the material.","Math & Science, Music & The Arts",Health & Wellness,Grades 3-5,Instructional Technology,$90.95,2017-12-15,Fully Funded,2018-01-03
b99d23af98b1496ea743beba16c9ddc3,f2038e7e46644617b21c6b71f4d28a5e,65b64ec73db04b419b3406fed5b6f9ba,2,Teacher-Led,Growing Minds with Math,Our classroom is full of eager learners who would benefit greatly from a classroom library.,"Music & The Arts, Literacy & Language","Literacy, Environmental Science",Grades 3-5,"Food, Clothing & Hygiene",$449.61,2013-03-19,Fully Funded,2013-03-24
ac633f93885a4425a14070fb150ee3e2,8e9375cbb99749a1a393658d6b3bff4e,233cfd1b433b4da4a5c8f6480cbd291f,3,Teacher-Led,A New Way to Explore Science,Our classroom is full of eager learners who would benefit greatly from a classroom set of tablets.,Health & Sports,Literacy,Grades 6-8,Sports & Exercise Equipment,$93.13,2014-09-26,Fully Funded,2014-11-20
4805a6a49f2349a8ac1b1822e626b08d,84e4202ffcfa4d3b82ff93c95984f49d,44d26a6636aa41a584b719f58f99f7b0,2,Teacher-Led,Building Skills in Writing,My students need a set of calculators to help them succeed in the classroom this year.,Care & Hunger,Performing Arts,Grades 9-12,Supplies,$403.65,2013-01-24,Expired,
2eac5c21871b458d8a09ac918ef60ceb,8e445ef82e6647f7a7ca937f0988f499,93352408a07d4024b7696ce7cd6ec3c0,3,Teacher-Led,Bringing Geography to Life,My students need a robotics kit to help them succeed in the classroom this year.,"Care & Hunger, Health & Sports",Literature & Writing,Grades PreK-2,"Food, Clothing & Hygiene",$352.37,2013-08-08,Fully Funded,2013-09-03
a6c996c122544b079fdd8d21f23d70c8,370ed42f9ca04d589fb6ab24042c153a,f3460647f25d464ab88c2828ade36a33,2,Teacher-Led,Building Skills in Coding,Our classroom is full of eager learners who would benefit greatly from headphones for reading stations.,Health & Sports,Health & Wellness,Grades PreK-2,Supplies,$181.63,2015-07-26,Expired,
a6c993d6d8124f58a9b4a3cc36926f01,00e58e0777324d00907269c8028ad8dd,19138a75b676445daaff14dd85c48c3e,1,Teacher-Led,Hands-On Art Adventure,This year my goal is to use a robotics kit to build confidence and curiosity in my students.,"Special Needs, Applied Learning","Applied Sciences, Visual Arts",Grades 6-8,Art Supplies,$200.08,2014-06-08,Fully Funded,2014-07-12
06eb00d14c0245d1ac084b2b488d2b74,be5338031c934ac9b443001eb6aafb01,6a786d9466154d87bc9cbaebedaf7d89,1,Teacher-Led,Bringing Flexible Seating to Life,Our classroom is full of eager learners who would benefit greatly from a classroom library.,Special Needs,Health & Wellness,Grades 9-12,Instructional Technology,$80.55,2013-04-11,Fully Funded,2013-05-05
484d748b62704fbcada028484932daa0,0c2c14acfee7459ab58301e314e68742,6ffb134d65cc48eab2e69803ea2d2f6a,2,Teacher-Led,Growing Minds with Science,My students need flexible seating options to help them succeed in the classroom this year.,"Applied Learning, Special Needs","Applied Sciences, Gym & Fitness",Grades 9-12,Art Supplies,$348.58,2015-08-12,Fully Funded,2015-08-30
c1839b64475742ff9d5a8680461a07c1,9333ab891245466fa54f022a5807345e,b03876d4bbd64546859d7cfd133d7e64,1,Teacher-Led,Building Skills in Math,"With new books, my students will be able to engage more deeply with the material.",Health & Sports,Applied Sciences,Grades PreK-2,Supplies,$304.94,2014-02-22,Fully Funded,2014-04-11
dff228eb03974b4397e8a53a3804d795,9e1e92f8137141579cc87cef6ff67ca9,ed3b4c09408d443f84dd5b9cb511a1f9,1,Teacher-Led,Hands-On Music Adventure,My students need headphones for reading stations to help them succeed in the classroom this year.,Literacy & Language,Environmental Science,Grades PreK-2,"Food, Clothing & Hygiene",$238.57,2016-07-22,Fully Funded,2016-09-10
d7fa63e791da41d3a39bc37e2f7ca089,d9e7b5e4cb57457689677dad89257f50,44237f50998b4380b5862ebe6ba169d5,2,Teacher-Led,A New Way to Explore Flexible Seating,"With science kits, my students will be able to engage more deeply with the material.",Music & The Arts,Visual Arts,Grades 9-12,Art Supplies,$236.13,2013-08-30,Fully Funded,2013-10-27
9bb9df938d034b5cbd024d22464bbab5,e68c7fed503e4c6ea7a30c4dc1760f46,89454bc5447b46af84e99f286174cab8,2,Teacher-Led,Building Skills in History,"With headphones for reading stations, my students will be able to engage more deeply with the material.",Math & Science,Special Needs,Grades 9-12,Sports & Exercise Equipment,$769.56,2017-12-19,Fully Funded,2017-12-29
b354e6fa73e94193aa1d5c787ad35c90,e5c82a9d1d484a508863db19364fc6b4,37c5bc218fd94b0ebed35fa55363da7c,1,Student-Led,Hands-On Coding Adventure,Many of my students come from low income families and new books would make a huge difference.,Care & Hunger,"Special Needs, Health & Wellness",Grades 9-12,Visitors,$67.96,2014-02-19,Fully Funded,2014-03-20
04e96eccdbe5434b94fd27af9d497564,785174fd0b784f858a6e7b6f237db94a,dcf091bfc6a7420880d4dfe330179755,4,Teacher-Led,A New Way to Explore Flexible Seating,My students need science kits to help them succeed in the classroom this year.,"Special Needs, Math & Science",Applied Sciences,Grades 9-12,Technology,$172.54,2017-11-27,Fully Funded,2017-12-22
6448185722094a19a5526a47833652e1,93759bfeff9943a1aa0cc2ad826711f5,d06d460b96ff49c195b7e70c20a2009d,1,Teacher-Led,Physical Education for Every Student,Many of my students come from low income families and headphones for reading stations would make a huge difference.,"Health & Sports, Care & Hunger",Gym & Fitness,Grades 9-12,Technology,$351.78,2014-05-01,Fully Funded,2014-05-05
724ccabbd8734ed99dffe50261176fe3,ddb6a597ed8b4e6da42296cf328ce1c8,62040b89d49e45fba0967e15f57e44ec,1,Teacher-Led,Hands-On Science Adventure,This year my goal is to use a classroom set of tablets to build confidence and curiosity in my students.,"Care & Hunger, Applied Learning",Literacy,Grades 3-5,"Food, Clothing & Hygiene","$1,115.36",2015-12-30,Fully Funded,2016-01-01
6fa290ba3ca040239bad9984ce8b90b0,7d2beedc0aa24c55957e22ac37d472d4,e1eb6c3f69e34656a90dbb60f4b63b32,2,Teacher-Led,Growing Minds with Coding,Our classroom is full of eager learners who would benefit greatly from new books.,Care & Hunger,Performing Arts,Grades 9-12,"Food, Clothing & Hygiene",$129.21,2016-07-08,Fully Funded,2016-08-22
46a07393f18d46b7ba91d7ccd77ad42d,abae356c46b6413ba3763021bc634919,59ddfa8e077e402380c29309e61de92c,4,Teacher-Led,Empowering Learners through STEM,This year my goal is to use new books to build confidence and curiosity in my students.,Care & Hunger,Gym & Fitness,Grades 6-8,Sports & Exercise Equipment,$131.29,2015-02-08,Fully Funded,2015-04-06
f8bfdaa2544447849742c26d98211b24,b7469f0d5d9c4807873f531933ca100e,433f4169881045b3b8356476ea34a5d0,2,Teacher-Led,Building Skills in Robotics,"With new books, my students will be able to engage more deeply with the material.","Math & Science, Health & Sports",Literature & Writing,Grades 6-8,Visitors,$111.15,2016-11-25,Fully Funded,2017-01-17
025ab601fe1b47a39d86a1586e94e7df,ea861c1240f9487a9de517f6b08ec2b9,878495a99dbb484bbe59b2ddf90c63ca,2,Teacher-Led,A New Way to Explore Geography,Many of my students come from low income families and a set of calculators would make a huge difference.,"Applied Learning, Literacy & Language","Literature & Writing, Literacy",Grades PreK-2,Supplies,$232.07,2015-02-14,Fully Funded,2015-04-02
f0f9ad737b6d4a779e91cb1f852e8fb4,607b233791994d78b997b4d18d1e450a,3517e4e1d30b4cde9b5e234466c061e6,1,Teacher-Led,Empowering Learners through Sensory Learning,My students need a classroom library to help them succeed in the classroom this year.,Care & Hunger,Performing Arts,Grades 3-5,Trips,$362.49,2015-10-14,Expired,
7d7ff69949234e98a267331be8ff2130,1376775aa9804ee8b3f5f1753e217105,b3b8de65d3b14a528d3104a3f71854c3,3,Teacher-Led,Growing Minds with Physical Education,"With flexible seating options, my students will be able to engage more deeply with the material.",Health & Sports,"Literacy, Mathematics",Grades 9-12,Books,$163.09,2014-08-21,Fully Funded,2014-09-29
ab666bf7b7bd4959ac4e0bf87d5bcaed,cdca41ab30114f98b6dfbd69a0c534f2,aa41793e62fd4c5abf0e51bce823542a,2,Teacher-Led,A New Way to Explore STEM,Many of my students come from low income families and a classroom set of tablets would make a huge difference.,Health & Sports,Literacy,Grades PreK-2,Books,$197.29,2013-09-13,Fully Funded,2013-11-10
ee35045fed9546678dae6ec2768decbd,dc6178c13463434dabd9c0fb91e3aec3,719858a9964d48e0a72ca74f54cd001f,2,Teacher-Led,Building Skills in Math,Our classroom is full of eager learners who would benefit greatly from art supplies.,Applied Learning,Mathematics,Grades 3-5,Supplies,$207.70,2017-01-19,Fully Funded,2017-02-13
35fac7042e8e44feb6b0ec8bf16bbacd,6e7e013682f94996ae7b4bed71bbaabf,563a3035777e45a1bfd54f7f266a6af2,1,Teacher-Led,Bringing Geography to Life,This year my goal is to use a classroom set of tablets to build confidence and curiosity in my students.,"Music & The Arts, Care & Hunger","Health & Wellness, Applied Sciences",Grades 3-5,Trips,$514.59,2016-01-20,Fully Funded,2016-03-13
5cb384192e224c76a4dad57db4c54037,3e05d1098d454a05aeab529b553e1043,883617680b8444c586b3b88caa87c28d,2,Teacher-Led,Reading for Every Student,Our classroom is full of eager learners who would benefit greatly from new books.,"Health & Sports, Special Needs",Literature & Writing,Grades 6-8,Supplies,$220.22,2015-02-07,Fully Funded,2015-02-23
439517c5a481407397d81d42128d73e2,d7b3d46a5ecf4bf894aeaec9af455a38,ea419cfba0884683be1263311a62ed91,3,Teacher-Led,Growing Minds with Physical Education,My students need a classroom set of tablets to help them succeed in the classroom this year.,"Care & Hunger, Literacy & Language",Health & Wellness,Grades 3-5,Sports & Exercise Equipment,$124.98,2013-11-13,Fully Funded,2013-12-15
1391fc82252e40598cff2674d87c4330,004d5edb27f449ddae42db9e9c997550,57f4fcfe65904c328fbd9a5d74080290,2,Teacher-Led,Hands-On Math Adventure,"With a robotics kit, my students will be able to engage more deeply with the material.","Math & Science, Music & The Arts","Visual Arts, Environmental Science",Grades 6-8,Books,$156.82,2013-05-08,Expired,
2de4d94f0c1e45d8ab128896d080077c,4518400792ed47f383749899d978e6b7,8d75d09a465e4b1e95c6d08e4362e3fa,4,Teacher-Led,Hands-On Physical Education Adventure,Many of my students come from low income families and sports equipment would make a huge difference.,"Math & Science, Applied Learning",Health & Wellness,Grades PreK-2,Instructional Technology,$311.06,2016-07-26,Fully Funded,2016-09-05
f2115c9dcb4a4f0bb9fa54dc62fb63e9,72ec87a972df4200a292b0200b880564,419586df20e84398b93eaef1dcac2f1c,1,Teacher-Led,Bringing Robotics to Life,"With art supplies, my students will be able to engage more deeply with the material.",Care & Hunger,Applied Sciences,Grades 3-5,Technology,$201.19,2016-10-30,Expired,
d7bf8a9bd0a74125a4c66c2bc004723d,d6074542a8654ebbaf2f8b9c149f2d45,4475f1325fd64a7da8c593fde82971a2,3,Teacher-Led,A New Way to Explore Robotics,"With flexible seating options, my students will be able to engage more deeply with the material.",Applied Learning,"Mathematics, Literacy",Grades 9-12,Books,$129.83,2014-02-14,Expired,
9b1b094baba74a05b0bcbe9aa1602eff,83f07c7a75a34108a75d4f71060e208b,81d0c8acff2144bfbb0e35eea6a2c744,3,Teacher-Led,Hands-On Flexible Seating Adventure,My students need headphones for reading stations to help them succeed in the classroom this year.,"Literacy & Language, Care & Hunger",Health & Wellness,Grades 9-12,Instructional Technology,$377.50,2017-02-23,Fully Funded,2017-03-15
468ae3cd58964f75989b4bdc90c3074c,0fcc58aa63be4a1697f5931219826de0,9933ebdf60ed4b23b554793524fbe963,2,Teacher-Led,Bringing Writing to Life,My students need new books to help them succeed in the classroom this year.,"Literacy & Language, Care & Hunger","Applied Sciences, Literature & Writing",Grades 9-12,Visitors,$127.65,2018-02-01,Fully Funded,2018-02-08
2b77182b9cd6481986018eb986c85be9,b7d9994b77ca408bb52b54283adea49b,7c0821c8a96746e89ec235bbce32c49c,2,Teacher-Led,Empowering Learners through Coding,"With sports equipment, my students will be able to engage more deeply with the material.",Special Needs,"Gym & Fitness, Visual Arts",Grades 9-12,Supplies,$338.10,2016-03-22,Fully Funded,2016-04-28
4f64cfc23e394c7d93d1a00442ae4926,3802bb15495a49649fef66147ce6be16,3d1f35992d684566b5f86d080f1ad10d,2,Teacher-Led,Building Skills in Art,"With a set of calculators, my students will be able to engage more deeply with the material.",Health & Sports,Literature & Writing,Grades 9-12,Technology,$168.99,2016-01-27,Fully Funded,2016-01-28
2ab8505ab8d54b3781af5c7be725f632,2e15472676fc4022907627eec53f1585,4b3f9014642f41bda9c0ea3eb63e31eb,2,Teacher-Led,Hands-On Music Adventure,My students need art supplies to help them succeed in the classroom this year.,Music & The Arts,"Gym & Fitness, Performing Arts",Grades 9-12,Technology,$102.26,2014-11-30,Fully Funded,2014-12-29
23647fc422334285b078bfe577d88aef,91eaa8d6e0d9408da910b6fec0a82892,4c6038c0a6a64c738e9b99c279815aed,2,Teacher-Led,Writing for Every Student,"With art supplies, my students will be able to engage more deeply with the material.",Special Needs,Mathematics,Grades PreK-2,Trips,$106.25,2017-07-28,Expired,
3a87dc4c72d143bfb982c0fc918620c8,94df5c3ce72a4c358b928dad945268d0,9a5714256e864b9082e4c391b2ea426e,4,Teacher-Led,Building Skills in Reading,My students need new books to help them succeed in the classroom this year.,Math & Science,Performing Arts,Grades 6-8,Art Supplies,$354.06,2016-11-02,Fully Funded,2016-12-04
8eca6d128de148838530811d3c9aaeb1,ca935d644f9342d5a33acc8b4010fd06,5d9bb73959a8449d88058e8d8759713b,1,Professional Development,History for Every Student,My students need a classroom set of tablets to help them succeed in the classroom this year.,"Literacy & Language, Care & Hunger","Environmental Science, Literature & Writing",Grades 9-12,Sports & Exercise Equipment,$326.00,2014-06-25,Fully Funded,2014-08-06
cbe18a8c95c54b29bd0caab67775db40,c27e31fa96a748f79f2a79e517f125d5,ceaea37596a142818933d1c9fa0c57ce,3,Teacher-Led,Bringing Geography to Life,"With sports equipment, my students will be able to engage more deeply with the material.","Care & Hunger, Applied Learning","Literature & Writing, Performing Arts",Grades 9-12,Visitors,$319.42,2016-03-31,Fully Funded,2016-04-27
207e635cf75047d2a74cec75876c8ce4,229420115769457f9f17b56635906374,7a253b95cf524e2f9b97e5c5ae6ad262,2,Teacher-Led,A New Way to Explore Robotics,Many of my students come from low income families and new books would make a huge difference.,Math & Science,Environmental Science,Grades 3-5,Art Supplies,$128.33,2014-09-11,Fully Funded,2014-09-25
665da8a6002b44b68c2599f07147c445,3f4bddb2502445c384772c6077c0a48d,04ee11f4a4d345b78b27db6b67eb77b1,3,Teacher-Led,Growing Minds with STEM,This year my goal is to use art supplies to build confidence and curiosity in my students.,"Literacy & Language, Care & Hunger",Health & Wellness,Grades 3-5,Instructional Technology,$409.89,2014-03-28,Expired,
2196b89388594a03b014125db8ea9e15,2c1b15fae58e46ed8c2f8e23bb4e334e,8e80dc0db5f34d55898bb6a86611a169,2,Teacher-Led,Building Skills in Writing,Many of my students come from low income families and a robotics kit would make a huge difference.,"Literacy & Language, Special Needs",Performing Arts,Grades 3-5,Instructional Technology,$422.96,2017-03-09,Fully Funded,2017-03-10
